Student ID,Name,Class,Subject,Exam Category,Exam Date,Score,Attendance (%),Participation,Behavior Score,Final Grade,Participation_Numeric,Final Grade Letter,Performance Category,Pass_Fail,Risk_Level,Risk_Probability,Engagement_Score,Engagement_Group
441.0,Tanvir Alam,10.0,Math,Mid Exam,2026-05-27,79,82,medium,6,50.0,1,F,Poor,Fail,Medium Risk,0.6174786324786324,69.19999999999999,High
404.0,Mehedi Hasan,10.0,Math,Class Test,2026-05-28,59,81,low,9,58.0,0,D-,Poor,Fail,Medium Risk,0.5218769841269839,48.6,Medium
791.0,Mehedi Hasan,10.0,Computer,Final Exam,2026-05-29,91,78,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.0,66.8,High
781.0,Mim Akter,10.0,Math,Class Test,2026-05-30,54,70,medium,9,72.7,1,C,Average,Pass,Low Risk,0.3187095404595405,62.0,High
937.0,Tania Jahan,10.0,Computer,Class Test,2026-05-31,56,70,high,5,58.0,2,D-,Poor,Fail,High Risk,1.0,82.0,Very High
882.0,Mim Akter,10.0,Computer,Class Test,2026-06-01,80,89,medium,7,50.0,1,F,Poor,Fail,Medium Risk,0.4154589577089578,73.4,High
153.0,Mim Akter,10.0,Math,Mid Exam,2026-06-02,86,72,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.15221015096015134,63.199999999999996,High
543.0,Mehedi Hasan,10.0,Biology,Mid Exam,2026-06-03,76,55,low,10,78.0,0,B-,Average,Pass,Medium Risk,0.4428888888888889,33.0,Low
712.0,Tanvir Alam,10.0,English,Mid Exam,2026-06-04,68,71,high,5,90.0,2,A,Excellent,Pass,Low Risk,0.010000000000000009,82.6,Very High
363.0,Ayesha Rahman,10.0,Physics,Final Exam,2026-06-05,45,99,low,6,58.0,0,D-,Poor,Fail,Low Risk,0.31485556110556123,59.4,Medium
152.0,Tania Jahan,10.0,Computer,Class Test,2026-06-06,51,87,low,9,50.0,0,F,Poor,Fail,High Risk,0.7860079365079365,52.199999999999996,Medium
671.0,Mehedi Hasan,10.0,Bangla,Final Exam,2026-06-07,83,86,high,9,90.0,2,A,Excellent,Pass,Low Risk,0.1090243367743372,91.6,Very High
719.0,Tanvir Alam,10.0,Bangla,Mid Exam,2026-06-08,50,94,high,5,95.0,2,A+,Excellent,Pass,Low Risk,0.13327453102453102,96.4,Very High
104.0,Nusrat Hossain,10.0,English,Final Exam,2026-06-09,45,100,low,7,68.0,0,C-,Below Average,Pass,Low Risk,0.0,60.0,Medium
202.0,Ayesha Rahman,10.0,Bangla,Class Test,2026-06-10,88,57,medium,10,95.0,1,A+,Excellent,Pass,Low Risk,0.0020000000000000018,54.199999999999996,Medium
295.0,Ayesha Rahman,10.0,Biology,Class Test,2026-06-11,60,90,high,6,50.0,2,F,Poor,Fail,Medium Risk,0.43445238095238103,94.0,Very High
873.0,Mehedi Hasan,10.0,Bangla,Mid Exam,2026-06-12,71,98,high,9,58.0,2,D-,Poor,Fail,Low Risk,0.28541602841602876,98.8,Very High
976.0,Sakib Khan,10.0,Physics,Mid Exam,2026-06-13,61,84,high,7,90.0,2,A,Excellent,Pass,Medium Risk,0.5282060015148249,90.4,Very High
983.0,Tania Jahan,10.0,Physics,Final Exam,2026-06-14,88,100,low,10,90.0,0,A,Excellent,Pass,Low Risk,0.0,60.0,Medium
449.0,Ayesha Rahman,10.0,Computer,Mid Exam,2026-06-15,63,60,low,10,68.0,0,C-,Below Average,Pass,Low Risk,0.22068652882264073,36.0,Low
146.0,Mehedi Hasan,10.0,Math,Mid Exam,2026-06-16,38,73,medium,6,58.0,1,D-,Poor,Fail,Low Risk,0.3371540134701899,63.8,High
966.0,Mehedi Hasan,10.0,Biology,Class Test,2026-06-17,40,98,low,8,78.0,0,B-,Average,Pass,Low Risk,0.11711652236652259,58.8,Medium
922.0,Tanvir Alam,10.0,Computer,Mid Exam,2026-06-18,39,70,medium,10,78.0,1,B-,Average,Pass,Low Risk,0.3187095404595405,62.0,High
919.0,Nusrat Hossain,10.0,Biology,Mid Exam,2026-06-19,46,100,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.0,60.0,Medium
755.0,Sakib Khan,10.0,Math,Class Test,2026-06-20,97,51,high,10,58.0,2,D-,Poor,Fail,Low Risk,0.2330218253968258,70.6,High
368.0,Tania Jahan,10.0,Bangla,Class Test,2026-06-21,77,89,low,6,68.0,0,C-,Below Average,Pass,Low Risk,0.34098187923187917,53.4,Medium
469.0,Mim Akter,10.0,Bangla,Final Exam,2026-06-22,81,68,medium,5,69.2,1,C-,Below Average,Pass,Low Risk,0.22232142857142845,60.8,High
735.0,Nusrat Hossain,10.0,Math,Mid Exam,2026-06-23,54,88,low,6,50.0,0,F,Poor,Fail,Medium Risk,0.525686507936508,52.8,Medium
205.0,Nusrat Hossain,10.0,Computer,Class Test,2026-06-24,50,77,high,6,50.0,2,F,Poor,Fail,Low Risk,0.37589781052281035,86.19999999999999,Very High
769.0,Tanvir Alam,10.0,Math,Final Exam,2026-06-25,94,66,medium,5,95.0,1,A+,Excellent,Pass,Low Risk,0.0,59.6,Medium
758.0,Ayesha Rahman,10.0,English,Final Exam,2026-06-26,92,55,high,5,68.0,2,C-,Below Average,Pass,Low Risk,0.2985634920634921,73.0,High
756.0,Ayesha Rahman,10.0,Physics,Mid Exam,2026-06-27,80,68,high,7,58.0,2,D-,Poor,Fail,Low Risk,0.22379761904761908,80.8,Very High
219.0,Tanvir Alam,10.0,Computer,Mid Exam,2026-06-28,65,87,high,10,78.0,2,B-,Average,Pass,Low Risk,0.22901962824756938,92.19999999999999,Very High
930.0,Mehedi Hasan,10.0,Biology,Final Exam,2026-06-29,95,77,high,7,58.0,2,D-,Poor,Fail,Low Risk,0.37589781052281035,86.19999999999999,Very High
886.0,Ayesha Rahman,10.0,English,Class Test,2026-06-30,44,51,high,5,50.0,2,F,Poor,Fail,Low Risk,0.2330218253968258,70.6,High
703.0,Sakib Khan,10.0,Computer,Final Exam,2026-07-01,68,87,low,8,58.0,0,D-,Poor,Fail,High Risk,0.7860079365079365,52.199999999999996,Medium
157.0,Tania Jahan,10.0,Math,Mid Exam,2026-07-02,99,86,high,8,82.1,2,B,Good,Pass,Low Risk,0.1090243367743372,91.6,Very High
445.0,Nusrat Hossain,10.0,Math,Class Test,2026-07-03,30,100,low,6,95.0,0,A+,Excellent,Pass,Low Risk,0.0,60.0,Medium
840.0,Nusrat Hossain,10.0,Math,Class Test,2026-07-04,52,53,high,9,69.3,2,C-,Below Average,Pass,Medium Risk,0.4522572879476904,71.8,High
573.0,Sakib Khan,10.0,Math,Final Exam,2026-07-05,68,71,high,6,95.0,2,A+,Excellent,Pass,Low Risk,0.010000000000000009,82.6,Very High
216.0,Ayesha Rahman,10.0,Biology,Mid Exam,2026-07-06,86,75,medium,6,95.0,1,A+,Excellent,Pass,Low Risk,0.1250811133311136,65.0,High
929.0,Nusrat Hossain,10.0,English,Final Exam,2026-07-07,63,98,low,9,50.0,0,F,Poor,Fail,Low Risk,0.11711652236652259,58.8,Medium
890.0,Mim Akter,10.0,Bangla,Final Exam,2026-07-08,70,92,high,10,82.0,2,B,Good,Pass,Low Risk,0.038931408460820216,95.19999999999999,Very High
226.0,Tania Jahan,10.0,Physics,Final Exam,2026-07-09,42,85,high,5,68.0,2,C-,Below Average,Pass,Low Risk,0.01666666666666672,91.0,Very High
492.0,Tania Jahan,10.0,Biology,Class Test,2026-07-10,99,62,medium,8,90.0,1,A,Excellent,Pass,Low Risk,0.23344577481342232,57.199999999999996,Medium
740.0,Nusrat Hossain,10.0,Biology,Class Test,2026-07-11,35,81,medium,6,68.0,1,C-,Below Average,Pass,Low Risk,0.35945050855577176,68.6,High
157.0,Tanvir Alam,10.0,Bangla,Mid Exam,2026-07-12,81,66,medium,9,82.0,1,B,Good,Pass,Low Risk,0.0,59.6,Medium
733.0,Nusrat Hossain,10.0,Bangla,Mid Exam,2026-07-13,32,90,low,7,75.7,0,C+,Average,Pass,Low Risk,0.31421545121545125,54.0,Medium
612.0,Tanvir Alam,10.0,Physics,Final Exam,2026-07-14,92,85,low,6,82.0,0,B,Good,Pass,Low Risk,0.0,51.0,Medium
850.0,Nusrat Hossain,10.0,Physics,Final Exam,2026-07-15,78,95,high,8,78.0,2,B-,Average,Pass,Low Risk,0.202268763486256,97.0,Very High
901.0,Mim Akter,10.0,Bangla,Final Exam,2026-07-16,76,68,high,5,78.0,2,B-,Average,Pass,Low Risk,0.22379761904761908,80.8,Very High
195.0,Mehedi Hasan,10.0,Math,Mid Exam,2026-07-17,84,84,high,6,50.0,2,F,Poor,Fail,Medium Risk,0.5282060015148249,90.4,Very High
737.0,Tania Jahan,10.0,Biology,Class Test,2026-07-18,93,95,medium,6,68.0,1,C-,Below Average,Pass,Low Risk,0.007333333333333303,77.0,High
217.0,Nusrat Hossain,10.0,Computer,Class Test,2026-07-19,94,89,high,10,92.5,2,A,Excellent,Pass,Low Risk,0.010000000000000009,93.4,Very High
659.0,Mim Akter,10.0,Physics,Final Exam,2026-07-20,96,77,high,9,90.0,2,A,Excellent,Pass,Low Risk,0.37589781052281035,86.19999999999999,Very High
700.0,Tanvir Alam,10.0,Physics,Final Exam,2026-07-21,44,50,low,7,50.0,0,F,Poor,Fail,Low Risk,0.3298928571428573,30.0,Low
587.0,Tanvir Alam,10.0,Bangla,Final Exam,2026-07-22,61,91,high,7,90.0,2,A,Excellent,Pass,Low Risk,0.27863007773586224,94.6,Very High
336.0,Tania Jahan,10.0,English,Final Exam,2026-07-23,97,60,low,5,78.0,0,B-,Average,Pass,Low Risk,0.22068652882264073,36.0,Low
984.0,Sakib Khan,10.0,Computer,Mid Exam,2026-07-24,47,97,high,8,95.0,2,A+,Excellent,Pass,Low Risk,0.2418120144819066,98.19999999999999,Very High
996.0,Nusrat Hossain,10.0,Computer,Class Test,2026-07-25,72,89,low,5,82.0,0,B,Good,Pass,Low Risk,0.34098187923187917,53.4,Medium
371.0,Ayesha Rahman,10.0,Physics,Final Exam,2026-07-26,64,82,high,6,90.0,2,A,Excellent,Pass,Low Risk,0.0,89.19999999999999,Very High
288.0,Tanvir Alam,10.0,Math,Mid Exam,2026-07-27,87,61,low,6,58.0,0,D-,Poor,Fail,Low Risk,0.33352405002405017,36.6,Low
803.0,Mehedi Hasan,10.0,English,Final Exam,2026-07-28,62,57,medium,7,90.0,1,A,Excellent,Pass,Low Risk,0.0020000000000000018,54.199999999999996,Medium
546.0,Mehedi Hasan,10.0,Computer,Final Exam,2026-07-29,43,73,low,8,95.0,0,A+,Excellent,Pass,Low Risk,0.2918571428571429,43.8,Medium
680.0,Tanvir Alam,10.0,Physics,Class Test,2026-07-30,63,65,low,9,95.0,0,A+,Excellent,Pass,Low Risk,0.17486688311688336,39.0,Low
889.0,Sakib Khan,10.0,Computer,Final Exam,2026-07-31,90,99,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.31485556110556123,59.4,Medium
960.0,Sakib Khan,10.0,English,Class Test,2026-08-01,33,53,high,6,82.0,2,B,Good,Pass,Medium Risk,0.4522572879476904,71.8,High
346.0,Mim Akter,10.0,English,Class Test,2026-08-02,88,60,medium,9,95.0,1,A+,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
175.0,Mehedi Hasan,10.0,Biology,Class Test,2026-08-03,58,93,medium,8,50.0,1,F,Poor,Fail,Low Risk,0.2156293894014486,75.8,High
253.0,Mim Akter,10.0,Bangla,Mid Exam,2026-08-04,35,76,medium,8,90.0,1,A,Excellent,Pass,Low Risk,0.0045000000000000595,65.6,High
755.0,Mehedi Hasan,10.0,Bangla,Mid Exam,2026-08-05,78,58,medium,9,74.9,1,C+,Average,Pass,Low Risk,0.0,54.8,Medium
534.0,Nusrat Hossain,10.0,Physics,Class Test,2026-08-06,69,96,low,6,78.0,0,B-,Average,Pass,Low Risk,0.0,57.599999999999994,Medium
185.0,Nusrat Hossain,10.0,English,Final Exam,2026-08-07,94,65,medium,8,95.0,1,A+,Excellent,Pass,Low Risk,0.03715476190476197,59.0,Medium
796.0,Ayesha Rahman,10.0,Biology,Class Test,2026-08-08,98,61,low,9,58.0,0,D-,Poor,Fail,Low Risk,0.33352405002405017,36.6,Low
384.0,Nusrat Hossain,10.0,Biology,Final Exam,2026-08-09,56,80,low,10,68.0,0,C-,Below Average,Pass,Low Risk,0.0,48.0,Medium
319.0,Ayesha Rahman,10.0,Computer,Class Test,2026-08-10,35,73,low,10,82.0,0,B,Good,Pass,Low Risk,0.2918571428571429,43.8,Medium
168.0,Nusrat Hossain,10.0,Computer,Final Exam,2026-08-11,42,63,medium,6,58.0,1,D-,Poor,Fail,Low Risk,0.12037515262515286,57.8,Medium
146.0,Tania Jahan,10.0,Biology,Mid Exam,2026-08-12,93,94,high,9,68.0,2,C-,Below Average,Pass,Low Risk,0.13327453102453102,96.4,Very High
193.0,Nusrat Hossain,10.0,Computer,Final Exam,2026-08-13,91,74,medium,10,90.0,1,A,Excellent,Pass,Low Risk,0.09967031987620245,64.4,High
849.0,Mim Akter,10.0,English,Class Test,2026-08-14,48,83,low,9,58.0,0,D-,Poor,Fail,Medium Risk,0.5645,49.8,Medium
552.0,Tanvir Alam,10.0,Math,Mid Exam,2026-08-15,72,52,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.0024999999999999467,31.2,Low
303.0,Mim Akter,10.0,English,Final Exam,2026-08-16,49,73,medium,6,90.0,1,A,Excellent,Pass,Low Risk,0.3371540134701899,63.8,High
317.0,Tanvir Alam,10.0,Biology,Final Exam,2026-08-17,97,91,low,10,90.0,0,A,Excellent,Pass,Low Risk,0.008910256410256445,54.6,Medium
573.0,Sakib Khan,10.0,Biology,Final Exam,2026-08-18,73,58,low,8,90.0,0,A,Excellent,Pass,Low Risk,0.3566190476190476,34.8,Low
531.0,Mim Akter,10.0,English,Final Exam,2026-08-19,52,75,medium,5,90.0,1,A,Excellent,Pass,Low Risk,0.1250811133311136,65.0,High
440.0,Sakib Khan,10.0,Computer,Final Exam,2026-08-20,31,69,medium,5,50.0,1,F,Poor,Fail,Low Risk,0.3861904761904763,61.4,High
650.0,Ayesha Rahman,10.0,Computer,Mid Exam,2026-08-21,51,89,medium,6,90.0,1,A,Excellent,Pass,Medium Risk,0.4154589577089578,73.4,High
711.0,Ayesha Rahman,10.0,Bangla,Mid Exam,2026-08-22,86,59,low,10,78.0,0,B-,Average,Pass,Low Risk,0.10713438359026639,35.4,Low
388.0,Tania Jahan,10.0,Biology,Mid Exam,2026-08-23,36,68,low,10,58.0,0,D-,Poor,Fail,Medium Risk,0.4888571428571429,40.8,Medium
353.0,Nusrat Hossain,10.0,Physics,Mid Exam,2026-08-24,85,52,high,10,68.0,2,C-,Below Average,Pass,Medium Risk,0.429952380952381,71.2,High
833.0,Mim Akter,10.0,Bangla,Class Test,2026-08-25,96,73,high,9,78.0,2,B-,Average,Pass,High Risk,0.7816825396825396,83.8,Very High
456.0,Sakib Khan,10.0,Computer,Mid Exam,2026-08-26,45,54,medium,8,50.0,1,F,Poor,Fail,Low Risk,0.19259523809523826,52.4,Medium
122.0,Tanvir Alam,10.0,English,Final Exam,2026-08-27,80,52,high,10,68.6,2,C-,Below Average,Pass,Medium Risk,0.429952380952381,71.2,High
861.0,Ayesha Rahman,10.0,Computer,Final Exam,2026-08-28,41,76,low,8,95.0,0,A+,Excellent,Pass,Low Risk,0.14249314574314564,45.6,Medium
621.0,Nusrat Hossain,10.0,English,Mid Exam,2026-08-29,82,65,high,6,95.0,2,A+,Excellent,Pass,Low Risk,0.0,79.0,High
857.0,Ayesha Rahman,10.0,Bangla,Final Exam,2026-08-30,34,98,low,10,95.0,0,A+,Excellent,Pass,Low Risk,0.11711652236652259,58.8,Medium
936.0,Tanvir Alam,10.0,Biology,Mid Exam,2026-08-31,56,60,medium,6,82.0,1,B,Good,Pass,Low Risk,0.2851678778849118,56.0,Medium
199.0,Nusrat Hossain,10.0,Computer,Final Exam,2026-09-01,41,84,medium,10,95.0,1,A+,Excellent,Pass,Low Risk,0.0,70.4,High
901.0,Nusrat Hossain,10.0,English,Class Test,2026-09-02,46,61,low,5,68.0,0,C-,Below Average,Pass,Low Risk,0.33352405002405017,36.6,Low
279.0,Sakib Khan,10.0,Biology,Class Test,2026-09-03,35,90,high,7,78.0,2,B-,Average,Pass,Medium Risk,0.43445238095238103,94.0,Very High
322.0,Sakib Khan,10.0,Physics,Mid Exam,2026-09-04,34,60,medium,6,68.0,1,C-,Below Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
861.0,Mim Akter,10.0,English,Mid Exam,2026-09-05,86,75,medium,10,79.7,1,B-,Average,Pass,Low Risk,0.1250811133311136,65.0,High
758.0,Mim Akter,10.0,Bangla,Mid Exam,2026-09-06,57,96,high,7,95.0,2,A+,Excellent,Pass,Low Risk,0.2292165473415474,97.6,Very High
541.0,Mehedi Hasan,10.0,Physics,Final Exam,2026-09-07,98,83,high,6,78.6,2,B-,Average,Pass,Low Risk,0.017142857142857237,89.8,Very High
707.0,Mehedi Hasan,10.0,Physics,Mid Exam,2026-09-08,88,72,low,9,82.0,0,B,Good,Pass,Low Risk,0.0,43.199999999999996,Medium
868.0,Tania Jahan,10.0,Math,Class Test,2026-09-09,62,80,high,10,58.0,2,D-,Poor,Fail,Medium Risk,0.46134550253667916,88.0,Very High
424.0,Ayesha Rahman,10.0,Computer,Final Exam,2026-09-10,91,99,high,9,50.0,2,F,Poor,Fail,Low Risk,0.0,99.4,Very High
615.0,Mim Akter,10.0,English,Mid Exam,2026-09-11,79,69,high,5,82.0,2,B,Good,Pass,Low Risk,0.2419301254301256,81.4,Very High
115.0,Sakib Khan,10.0,Physics,Final Exam,2026-09-12,48,61,low,10,58.0,0,D-,Poor,Fail,Low Risk,0.33352405002405017,36.6,Low
891.0,Tanvir Alam,10.0,Math,Final Exam,2026-09-13,98,72,low,5,78.0,0,B-,Average,Pass,Low Risk,0.0,43.199999999999996,Medium
435.0,Sakib Khan,10.0,Bangla,Mid Exam,2026-09-14,95,53,medium,7,68.0,1,C-,Below Average,Pass,Low Risk,0.12450000000000017,51.8,Medium
858.0,Ayesha Rahman,10.0,Biology,Final Exam,2026-09-15,76,72,low,6,80.8,0,B,Good,Pass,Low Risk,0.0,43.199999999999996,Medium
357.0,Mehedi Hasan,10.0,English,Class Test,2026-09-16,68,97,medium,8,68.0,1,C-,Below Average,Pass,Low Risk,0.0,78.19999999999999,High
596.0,Sakib Khan,10.0,Physics,Class Test,2026-09-17,97,97,high,5,95.0,2,A+,Excellent,Pass,Low Risk,0.2418120144819066,98.19999999999999,Very High
995.0,Tania Jahan,10.0,Computer,Final Exam,2026-09-18,62,50,medium,8,50.0,1,F,Poor,Fail,Low Risk,0.36729761904761904,50.0,Medium
259.0,Ayesha Rahman,10.0,Math,Mid Exam,2026-09-19,42,74,medium,8,90.0,1,A,Excellent,Pass,Low Risk,0.09967031987620245,64.4,High
574.0,Mehedi Hasan,10.0,Physics,Final Exam,2026-09-20,83,51,high,6,82.0,2,B,Good,Pass,Low Risk,0.2330218253968258,70.6,High
951.0,Tanvir Alam,10.0,Computer,Class Test,2026-09-21,36,79,medium,7,78.0,1,B-,Average,Pass,Low Risk,0.0,67.4,High
763.0,Mehedi Hasan,10.0,Physics,Final Exam,2026-09-22,43,52,low,6,78.0,0,B-,Average,Pass,Low Risk,0.0024999999999999467,31.2,Low
789.0,Nusrat Hossain,10.0,English,Final Exam,2026-09-23,48,70,low,10,82.0,0,B,Good,Pass,Low Risk,0.3232301587301589,42.0,Medium
774.0,Tania Jahan,10.0,English,Class Test,2026-09-24,83,74,low,5,95.0,0,A+,Excellent,Pass,Low Risk,0.16558730158730195,44.4,Medium
479.0,Ayesha Rahman,10.0,English,Final Exam,2026-09-25,49,69,low,8,73.0,0,C+,Average,Pass,Low Risk,0.20352380952380955,41.4,Medium
644.0,Tanvir Alam,10.0,Bangla,Final Exam,2026-09-26,58,98,medium,6,58.0,1,D-,Poor,Fail,High Risk,0.7269527417027417,78.8,High
790.0,Tania Jahan,10.0,Bangla,Mid Exam,2026-09-27,53,60,medium,6,75.3,1,C+,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
526.0,Mehedi Hasan,10.0,Math,Mid Exam,2026-09-28,92,70,high,6,50.0,2,F,Poor,Fail,High Risk,1.0,82.0,Very High
712.0,Tania Jahan,10.0,English,Class Test,2026-09-29,86,82,medium,5,95.0,1,A+,Excellent,Pass,Medium Risk,0.6174786324786324,69.19999999999999,High
367.0,Ayesha Rahman,10.0,Computer,Class Test,2026-09-30,37,87,high,7,90.0,2,A,Excellent,Pass,Low Risk,0.22901962824756938,92.19999999999999,Very High
934.0,Mim Akter,10.0,Physics,Class Test,2026-10-01,91,64,medium,6,60.0,1,D,Below Average,Fail,High Risk,0.7560452831482244,58.4,Medium
676.0,Tania Jahan,10.0,Biology,Mid Exam,2026-10-02,58,95,high,5,79.2,2,B-,Average,Pass,Low Risk,0.202268763486256,97.0,Very High
516.0,Nusrat Hossain,10.0,Computer,Class Test,2026-10-03,46,64,low,8,50.0,0,F,Poor,Fail,Low Risk,0.3854563492063491,38.4,Low
267.0,Tania Jahan,10.0,Bangla,Class Test,2026-10-04,95,95,medium,10,90.0,1,A,Excellent,Pass,Low Risk,0.007333333333333303,77.0,High
941.0,Mehedi Hasan,10.0,Bangla,Class Test,2026-10-05,35,74,high,9,82.0,2,B,Good,Pass,Low Risk,0.020000000000000018,84.4,Very High
142.0,Mehedi Hasan,10.0,Computer,Mid Exam,2026-10-06,87,70,medium,5,78.0,1,B-,Average,Pass,Low Risk,0.3187095404595405,62.0,High
655.0,Tanvir Alam,10.0,Bangla,Final Exam,2026-10-07,98,73,medium,9,82.0,1,B,Good,Pass,Low Risk,0.3371540134701899,63.8,High
384.0,Mehedi Hasan,10.0,English,Class Test,2026-10-08,57,54,low,6,68.0,0,C-,Below Average,Pass,Low Risk,0.194017676767677,32.4,Low
496.0,Sakib Khan,10.0,Math,Final Exam,2026-10-09,91,55,medium,6,82.0,1,B,Good,Pass,Low Risk,0.3656666666666667,53.0,Medium
111.0,Ayesha Rahman,10.0,Physics,Class Test,2026-10-10,70,98,low,5,68.0,0,C-,Below Average,Pass,Low Risk,0.11711652236652259,58.8,Medium
706.0,Ayesha Rahman,10.0,Math,Final Exam,2026-10-11,98,92,low,9,90.0,0,A,Excellent,Pass,Low Risk,0.1376338106338112,55.199999999999996,Medium
401.0,Mim Akter,10.0,Physics,Mid Exam,2026-10-12,70,97,high,6,82.0,2,B,Good,Pass,Low Risk,0.2418120144819066,98.19999999999999,Very High
997.0,Mim Akter,10.0,Physics,Mid Exam,2026-10-13,78,93,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.0024999999999999467,95.8,Very High
352.0,Ayesha Rahman,10.0,Math,Class Test,2026-10-14,78,96,high,7,90.0,2,A,Excellent,Pass,Low Risk,0.2292165473415474,97.6,Very High
598.0,Nusrat Hossain,10.0,Computer,Final Exam,2026-10-15,100,72,high,7,50.0,2,F,Poor,Fail,Medium Risk,0.46946428571428567,83.19999999999999,Very High
853.0,Mim Akter,10.0,Physics,Mid Exam,2026-10-16,32,53,high,6,95.0,2,A+,Excellent,Pass,Medium Risk,0.4522572879476904,71.8,High
134.0,Tanvir Alam,10.0,Math,Class Test,2026-10-17,39,76,low,9,90.0,0,A,Excellent,Pass,Low Risk,0.14249314574314564,45.6,Medium
826.0,Mehedi Hasan,10.0,Physics,Class Test,2026-10-18,64,67,medium,10,90.0,1,A,Excellent,Pass,Medium Risk,0.5161599511599512,60.199999999999996,High
948.0,Ayesha Rahman,10.0,Biology,Mid Exam,2026-10-19,31,70,medium,6,50.0,1,F,Poor,Fail,Low Risk,0.3187095404595405,62.0,High
189.0,Mim Akter,10.0,Computer,Mid Exam,2026-10-20,53,77,high,10,50.0,2,F,Poor,Fail,Low Risk,0.37589781052281035,86.19999999999999,Very High
875.0,Ayesha Rahman,10.0,English,Class Test,2026-10-21,67,84,medium,10,82.0,1,B,Good,Pass,Low Risk,0.0,70.4,High
704.0,Sakib Khan,10.0,Physics,Final Exam,2026-10-22,51,71,low,9,50.0,0,F,Poor,Fail,Medium Risk,0.5383015873015875,42.6,Medium
701.0,Tania Jahan,10.0,Biology,Final Exam,2026-10-23,55,89,low,10,82.0,0,B,Good,Pass,Low Risk,0.34098187923187917,53.4,Medium
517.0,Mehedi Hasan,10.0,English,Final Exam,2026-10-24,72,72,low,8,78.0,0,B-,Average,Pass,Low Risk,0.0,43.199999999999996,Medium
214.0,Ayesha Rahman,10.0,English,Class Test,2026-10-25,84,52,high,9,50.0,2,F,Poor,Fail,Medium Risk,0.429952380952381,71.2,High
716.0,Tania Jahan,10.0,Physics,Mid Exam,2026-10-26,68,89,high,6,95.0,2,A+,Excellent,Pass,Low Risk,0.010000000000000009,93.4,Very High
295.0,Mim Akter,10.0,Math,Class Test,2026-10-27,58,99,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.0,99.4,Very High
925.0,Tania Jahan,10.0,Physics,Mid Exam,2026-10-28,49,59,medium,5,95.0,1,A+,Excellent,Pass,High Risk,0.7606854256854257,55.4,Medium
600.0,Mehedi Hasan,10.0,Biology,Final Exam,2026-10-29,70,74,high,7,68.0,2,C-,Below Average,Pass,Low Risk,0.020000000000000018,84.4,Very High
725.0,Ayesha Rahman,10.0,English,Final Exam,2026-10-30,83,98,medium,6,50.0,1,F,Poor,Fail,High Risk,0.7269527417027417,78.8,High
592.0,Sakib Khan,10.0,Physics,Mid Exam,2026-10-31,49,57,high,6,90.0,2,A,Excellent,Pass,Low Risk,0.12274594849594878,74.19999999999999,High
174.0,Nusrat Hossain,10.0,Math,Mid Exam,2026-11-01,48,60,medium,6,95.0,1,A+,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
512.0,Mim Akter,10.0,Physics,Class Test,2026-11-02,95,54,high,8,50.0,2,F,Poor,Fail,Medium Risk,0.4634350649350649,72.4,High
475.0,Ayesha Rahman,10.0,Computer,Final Exam,2026-11-03,59,94,high,5,50.0,2,F,Poor,Fail,Low Risk,0.13327453102453102,96.4,Very High
519.0,Mehedi Hasan,10.0,Math,Class Test,2026-11-04,82,86,low,9,78.0,0,B-,Average,Pass,Low Risk,0.0050000000000000044,51.6,Medium
828.0,Mim Akter,10.0,Biology,Class Test,2026-11-05,63,94,high,5,75.1,2,C+,Average,Pass,Low Risk,0.13327453102453102,96.4,Very High
376.0,Tanvir Alam,10.0,English,Class Test,2026-11-06,51,87,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.22901962824756938,92.19999999999999,Very High
860.0,Tania Jahan,10.0,Physics,Final Exam,2026-11-07,96,78,low,6,68.0,0,C-,Below Average,Pass,Low Risk,0.0,46.8,Medium
775.0,Nusrat Hossain,10.0,Math,Class Test,2026-11-08,35,54,medium,7,78.0,1,B-,Average,Pass,Low Risk,0.19259523809523826,52.4,Medium
493.0,Mehedi Hasan,10.0,Computer,Class Test,2026-11-09,56,58,low,6,78.0,0,B-,Average,Pass,Low Risk,0.3566190476190476,34.8,Low
968.0,Tanvir Alam,10.0,Math,Class Test,2026-11-10,39,97,low,9,73.3,0,C+,Average,Pass,Low Risk,0.18839718614718648,58.199999999999996,Medium
556.0,Ayesha Rahman,10.0,Bangla,Class Test,2026-11-11,77,51,medium,10,95.0,1,A+,Excellent,Pass,Low Risk,0.04349999999999998,50.599999999999994,Medium
291.0,Sakib Khan,10.0,Computer,Class Test,2026-11-12,99,50,high,7,84.4,2,B+,Good,Pass,Low Risk,0.09328463203463211,70.0,High
838.0,Mim Akter,10.0,Biology,Class Test,2026-11-13,88,89,medium,6,82.0,1,B,Good,Pass,Medium Risk,0.4154589577089578,73.4,High
